source_pool,original_train_idx,eval_idx_if_any,question,correct_letter,correct_answer_text,vector_top1_snippet,vector_top1_score,vector_top1_contains_answer_terms,vector_top1_why_irrelevant,reranked_top1_snippet,reranked_top1_original_vector_rank,reranked_top1_score,reranked_top1_contains_answer_terms,evidence_phrase,reranked_top1_why_answer_bearing,score_delta,rank_delta,strict_pass,reviewer_note,vector_hits,rerank_hits
train_remaining150,140,,What is the relationship between interstellar and cometary chemistry?,C,"There is a possible connection between interstellar and cometary chemistry, as indicated by the similarity between interstellar and cometary ices and the analysis of organics from comet samples returned by the Stardust mission.","Interstellar space is the physical space in a galaxy not occupied by stars or their planetary systems. It continues to the edges of the galaxy, where it fades into the intergalactic void. Most of the mass in this space is made up of single hydrogen atoms, fewer helium atoms and a few heavier atoms formed in stars. Supernovae blow some of their atoms huge distances. A number of molecules and tiny 0.1 μm dust particles",-1.7270755767822266,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Interstellar space is the physical space in a galaxy not occupied by stars or their planetary systems. It continues to the edges of the galaxy, where it fades into the intergalactic void. Most of the mass in this space is made up of single hydrogen atoms, fewer helium atoms and a few heavier atoms formed in stars. Supernovae blow some of their atoms huge distances. A number of molecules and tiny 0.1 μm dust particles",1,-1.7270755767822266,True,interstellar | and | chemistry | the,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,interstellar | and | chemistry | the,interstellar | and | chemistry | the
train_remaining150,141,,What is the reason for recycling rare metals according to the United Nations?,E,"The demand for rare metals will quickly exceed the consumed tonnage in 2013, and recycling rare metals with a worldwide production lower than 100 000 t/year is urgent and priority should be placed on it in order to conserve natural resources and energy.","There are some islands which do have rare elements, and that is a sign that they were once part of a large supercontinent. So Great Britain was once part of a supercontinent. The oldest rocks are 2,700 million years old, and include many rare elements only found in cratons. Britain is a snapped-off piece of the Old Red Sandstone continent, now known as Laurasia.  Other islands that were formed from the ocean floor, a",-7.233145713806152,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Gold is a soft, dense, yellow metal. It is a chemical element. Its chemical symbol is Au. Its atomic number is 79. As a precious metal, it has been used for many thousands of years by people all over the world, for jewelry, and as money. Gold is important because it is rare, but also easier to use than other rare metals. It is also used to repair and replace teeth and in electronic equipment such as computers. The co",3,-6.007091522216797,True,the | for | rare | metals | and | year,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,1.2260541915893555,2,False,,the | for | rare | and | year,the | for | rare | metals | and | year
train_remaining150,142,,What is radiometric dating?,B,"Radiometric dating is a method of measuring geological time using radioactive decay, discovered in the early 20th century.","All of these discoveries have been further supported throughout the 21st century. Some more observations of the cosmic microwave background radiation were found by the COBE, WMAP, and Planck satellites. Some more observations of the redshift were found by the 2dfGRS and SDSS. These are known as redshift surveys. Survey is this context refers to an astronomical survey. An astronomical survey looks at a place in space.",-9.272444725036621,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"|- | Vaccination (1798) || Leading to the elimination of most infectious diseases from developed countries and the worldwide eradication of smallpox. |- | Photovoltaics (1839) || Solar cells (1883), hence solar power, solar powered watches, calculators and other devices. |- | leading to special (1905) and general relativity (1916) || Satellite-based technology such as GPS (1973), satnav and communications satellites.",2,-3.689767360687256,True,radiometric | dating | the,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,5.582677364349365,1,False,,the | century,radiometric | dating | the
train_remaining150,144,,What is a phageome?,C,"A community of bacteriophages and their metagenomes localized in a particular environment, similar to a microbiome.","These plutons will be exposed at the surface of land when the overlying rocks are removed after a long time of denudation (laid bare by erosion).  Major features formed by intrusive volcanicity include: batholith, laccolith, dyke, pipe and sill.  Batholiths: Have large scale magma that has been solidified at the base of the mountain.  Dyke: Is a small scale magma cooled within the earths crust that stands vertically ",-10.918686866760254,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"The oesophagus (or esophagus) is also called the gullet. It is the part of the gastrointestinal system between the mouth and the stomach. It connects the pharynx and the stomach. It is about  long.  The oesophagus is lined with muscle, and is lubricated. Its muscle pushes food down into the stomach. The oesophagus can contract or expand to allow for the passage of food. The muscular movement that pushes the food down",2,-6.152435302734375,False,and,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,4.766251564025879,1,False,,and,and
train_remaining150,145,,What is organography?,B,Organography is the scientific description of the structure and function of the organs of living things.,"Anatomy is the study of the bodies of people and other animals. Anatomy is the study of the inside of the body and outside the body. Anatomy notes the position and structure of organs such as muscles, glands and bones. A person who studies anatomy is an anatomist.   The history of anatomy dates back to 1600 BC when Egyptians began studying human anatomy. They discovered the functions of many organs like the liver, sp",-3.703989267349243,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Anatomy is the study of the bodies of people and other animals. Anatomy is the study of the inside of the body and outside the body. Anatomy notes the position and structure of organs such as muscles, glands and bones. A person who studies anatomy is an anatomist.   The history of anatomy dates back to 1600 BC when Egyptians began studying human anatomy. They discovered the functions of many organs like the liver, sp",1,-3.703989267349243,True,the | structure | and | function | organs,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,the | structure | and | function | organs,the | structure | and | function | organs
train_remaining150,146,,What is the definition of anatomy?,B,Anatomy is a branch of morphology that deals with the structure of organisms.,"Anatomy is the study of the bodies of people and other animals. Anatomy is the study of the inside of the body and outside the body. Anatomy notes the position and structure of organs such as muscles, glands and bones. A person who studies anatomy is an anatomist.   The history of anatomy dates back to 1600 BC when Egyptians began studying human anatomy. They discovered the functions of many organs like the liver, sp",5.228853225708008,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Anatomy is the study of the bodies of people and other animals. Anatomy is the study of the inside of the body and outside the body. Anatomy notes the position and structure of organs such as muscles, glands and bones. A person who studies anatomy is an anatomist.   The history of anatomy dates back to 1600 BC when Egyptians began studying human anatomy. They discovered the functions of many organs like the liver, sp",1,5.228853225708008,True,anatomy | the | structure,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,anatomy | the | structure,anatomy | the | structure
train_remaining150,147,,What is a trophic level in an ecological pyramid?,C,A group of organisms that acquire most of their energy from the level below them in the pyramid.,"A community is all populations of different species that live in the same place. An ecosystem is a community and its environment. Ecosystem ecology studies how energy and nutrients move through an ecosystem. All living things need energy to survive, move, grow, and reproduce.  A trophic level is the number of times energy moves from one living thing to another, before reaching a particular living thing. The first tro",1.4292563199996948,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"A community is all populations of different species that live in the same place. An ecosystem is a community and its environment. Ecosystem ecology studies how energy and nutrients move through an ecosystem. All living things need energy to survive, move, grow, and reproduce.  A trophic level is the number of times energy moves from one living thing to another, before reaching a particular living thing. The first tro",1,1.4292563199996948,True,energy | the | level,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,energy | the | level,energy | the | level
train_remaining150,149,,What is the role of IL-10 in the formation of Tr1 cells and tolerogenic DCs?,B,"IL-10 induces the formation of Tr1 cells and tolerogenic DCs, which are dependent on IL-10 and TGF-β, but differ from Tregs by lacking expression of Foxp3. Tr1 cells produce high levels of IL-10 and TGF-β, while tolerogenic DCs produce IL-10 that is important for Tr1 formation.",Voltaic cells,-9.31086540222168,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,Voltaic cells,1,-9.31086540222168,False,cells,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,cells,cells
train_remaining150,151,,What was Isaac Newton's explanation for rectilinear propagation of light?,D,"Isaac Newton rejected the wave theory of light and proposed that light consists of corpuscles that are subject to a force acting perpendicular to the interface. In this model, the critical angle was the angle of incidence at which the normal velocity of the approaching corpuscle was just enough to reach the far side of the force field; at more oblique incidence, the corpuscle would be turned back.","Albert Einstein (14 March 1879 – 18 April 1955) was a German-born American scientist. He worked on theoretical physics. He developed the theory of relativity. He received the Nobel Prize in Physics in 1921 for theoretical physics.  His famous equation is  (E = energy, m = mass, c = speed of light (energy = mass × speed of light²).  At the start of his career, Einstein didn't think that Newtonian mechanics was enough ",-3.7318811416625977,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Some scientists thought Michell might be right, but others thought that light had no mass and would not be pulled by gravity. His theory was forgotten.  In 1916 Albert Einstein wrote an explanation of gravity called general relativity.  Mass causes space (and spacetime) to bend, or curve. Moving things ""fall along"" or follow the curves in space. This is what we call gravity.  Light always travels at the same speed, a",6,-1.977077841758728,True,the | theory | light | and | was | velocity | would,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,1.7548032999038696,5,False,,isaac | newton | the | theory | light | and | are | was,the | theory | light | and | was | velocity | would
train_remaining150,153,,What is the American Petroleum Institute (API) gravity?,A,API gravity is a measure of how heavy or light a petroleum liquid is compared to water. It is an inverse measure of a petroleum liquid's density relative to that of water and is graduated in degrees on a hydrometer instrument.,"Gravity, or gravitation is one of the fundamental forces of the universe. It is an attraction, or pull, between any two objects with mass. We discuss it in three parts:   Everyday sense: the force which causes objects to fall to the ground  Newton's laws: how gravity keeps the Solar System and most major astronomical objects together  Einstein's theory of general relativity: the role of gravity in the universe  Some ",-7.693692207336426,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Gravity, or gravitation is one of the fundamental forces of the universe. It is an attraction, or pull, between any two objects with mass. We discuss it in three parts:   Everyday sense: the force which causes objects to fall to the ground  Newton's laws: how gravity keeps the Solar System and most major astronomical objects together  Einstein's theory of general relativity: the role of gravity in the universe  Some ",1,-7.693692207336426,True,gravity | how | and,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,gravity | how | and,gravity | how | and
train_remaining150,154,,What are the two main factors that cause resistance in a metal?,B,"The amount of resistance in a metal is mainly caused by the temperature and the purity of the metal. Higher temperatures cause bigger vibrations, and a mixture of different ions acts as an irregularity.","In a metallic bond, electrons travel freely between many metal atoms. Any number of atoms can bond this way. Metals conduct electric current because electric charge can easily flow through them. Atoms in metals can move past each other, so it is easy to bend, stretch, and change the shape of metals.  All atoms attract each other by Van der Waals forces. These forces are weaker than chemical bonds. They are caused whe",-4.7927045822143555,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"In a metallic bond, electrons travel freely between many metal atoms. Any number of atoms can bond this way. Metals conduct electric current because electric charge can easily flow through them. Atoms in metals can move past each other, so it is easy to bend, stretch, and change the shape of metals.  All atoms attract each other by Van der Waals forces. These forces are weaker than chemical bonds. They are caused whe",1,-4.7927045822143555,True,the | metal | caused | and | cause,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,the | metal | caused | and | cause,the | metal | caused | and | cause
train_remaining150,155,,What is the significance of the redshift-distance relationship in determining the expansion history of the universe?,E,"Observations of the redshift-distance relationship can be used to determine the expansion history of the universe and the matter and energy content, especially for distant galaxies whose light has been travelling to us for much longer times.","Big Bang model   The prevailing Big Bang model accounts for many of the experimental observations described above, such as the correlation of distance and redshift of galaxies, the universal ratio of hydrogen:helium atoms, and the ubiquitous, isotropic microwave radiation background. As noted above, the redshift arises from the metric expansion of space; as the space itself expands, the wavelength of a photon traveli",2.7362194061279297,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Big Bang model   The prevailing Big Bang model accounts for many of the experimental observations described above, such as the correlation of distance and redshift of galaxies, the universal ratio of hydrogen:helium atoms, and the ubiquitous, isotropic microwave radiation background. As noted above, the redshift arises from the metric expansion of space; as the space itself expands, the wavelength of a photon traveli",1,2.7362194061279297,True,observations | the | redshift | distance | expansion | and | energy | for,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,observations | the | redshift | distance | expansion | and | energy | for,observations | the | redshift | distance | expansion | and | energy | for
train_remaining150,156,,What is the Evans balance?,D,The Evans balance is a system used to measure the susceptibility of a sample by measuring the force change on a strong compact magnet upon insertion of the sample.,"Special relativity also relates energy with mass, in Albert Einstein's E=mc2 formula.  Mass-energy equivalence  E=mc2, also called the mass-energy equivalence, is one of the things that Einstein is most famous for. It is a famous equation in physics and math that shows what happens when mass changes to energy or energy changes to mass. The ""E"" in the equation stands for energy. Energy is a number which you give to ob",-11.029301643371582,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"In order for the voltaic cell to continue to produce an external electric current, there must be a movement of the sulfate ions in solution from the right to the left to balance the electron flow in the external circuit. The metal ions themselves must be prevented from moving between the electrodes, so some kind of porous membrane or other mechanism must provide for the selective movement of the negative ions in the ",9,-10.68516731262207,True,the | balance | force,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.3441343307495117,8,False,,the | change,the | balance | force
train_remaining150,157,,What is the definition of dimension in mathematics?,C,"The dimension of an object is the number of independent parameters or coordinates needed to define the position of a point constrained to be on the object, and is an intrinsic property of the object, independent of the dimension of the space in which it is embedded.","Dimensions are the way we see, measure and experience our world, by using up and down, right to left, back to front, hot and cold, how heavy and how long, as well as more advanced concepts from mathematics and physics. One way to define a dimension is to look at the degrees of freedom, or the way an object can move in a specific space. There are different concepts or ways where the term dimension is used, and there a",7.667595386505127,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Dimensions are the way we see, measure and experience our world, by using up and down, right to left, back to front, hot and cold, how heavy and how long, as well as more advanced concepts from mathematics and physics. One way to define a dimension is to look at the degrees of freedom, or the way an object can move in a specific space. There are different concepts or ways where the term dimension is used, and there a",1,7.667595386505127,True,the | dimension | object | define | and | space,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,the | dimension | object | define | and | space,the | dimension | object | define | and | space
train_remaining150,159,,What is the interstellar medium (ISM)?,A,"The matter and radiation that exist in the space between the star systems in a galaxy, including gas in ionic, atomic, and molecular form, as well as dust and cosmic rays. It fills interstellar space and blends smoothly into the surrounding intergalactic space.","Interstellar space is the physical space in a galaxy not occupied by stars or their planetary systems. It continues to the edges of the galaxy, where it fades into the intergalactic void. Most of the mass in this space is made up of single hydrogen atoms, fewer helium atoms and a few heavier atoms formed in stars. Supernovae blow some of their atoms huge distances. A number of molecules and tiny 0.1 μm dust particles",0.6478971838951111,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Interstellar space is the physical space in a galaxy not occupied by stars or their planetary systems. It continues to the edges of the galaxy, where it fades into the intergalactic void. Most of the mass in this space is made up of single hydrogen atoms, fewer helium atoms and a few heavier atoms formed in stars. Supernovae blow some of their atoms huge distances. A number of molecules and tiny 0.1 μm dust particles",1,0.6478971838951111,True,the | matter | and | exist | space | star | systems | galaxy,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,the | matter | and | exist | space | star | systems | galaxy,the | matter | and | exist | space | star | systems | galaxy
train_remaining150,160,,What is the significance of the change in slope of the pinched hysteresis curves in ReRAM and other forms of two-terminal resistance memory?,A,"The change in slope of the pinched hysteresis curves demonstrates switching between different resistance states, which is a phenomenon central to ReRAM and other forms of two-terminal resistance memory.","the duration of 9,192,631,770 periods of the radiation corresponding to the transition between the two hyperfine levels of the ground state of the caesium-133 atom.  The ground state is defined at zero magnetic field. The second thus defined is equivalent to the ephemeris second.  The definition of the second was later refined at the 1997 meeting of the BIPM to include the statement  This definition refers to a caesi",-11.203012466430664,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"When a stream flows over an especially resistant stratum and forms a waterfall or cascade, or the same results because for some reason the base level of erosion suddenly drops, perhaps as a result of a fault, the resulting sudden change in stream elevation is called a nickpoint.  The stream, of course, expends kinetic energy in ""trying"" to eliminate the nickpoint.  Meanders are looping changes of direction of a strea",19,-10.784278869628906,True,the | change | and | forms | two,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.4187335968017578,18,False,,the | and | two,the | change | and | forms | two
train_remaining150,161,,What is geometric quantization in mathematical physics?,E,Geometric quantization is a mathematical approach to defining a quantum theory corresponding to a given classical theory. It attempts to carry out quantization in such a way that certain analogies between the classical theory and the quantum theory remain manifest.,"Geometry (from Ancient Greek: Γεωμετρία (romanized: Geometria (English: ""Land measurement"") derived from Γη (romanized: Ge; English: ""Earth"" or ""land"") and also derived from Μέτρον) (romanized: Métron; English: ""A measure"")) is a branch of mathematics that studies the size, shapes, positions and dimensions of things. We can only see shapes that are flat (2D) or solid (3D), but mathematicians (people who study math) a",-2.9999377727508545,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Field theory quantized   By extending quantum mechanics across a field, a consistent pattern emerged. From location to adjacent location, the probability of the particle existing there would rise and fall like a wave of probability—a rising and falling probability density.  When unobserved, any quantum particle enters superposition, such that even a single particle fills the entire field, however large.  Yet the part",12,-2.360558032989502,True,mathematical | quantum | theory | the | and,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.6393797397613525,11,False,,the | and,mathematical | quantum | theory | the | and
train_remaining150,162,,What is the definition of an improper rotation?,B,"An improper rotation is the combination of a rotation about an axis and reflection in a plane perpendicular to that axis, or inversion about a point on the axis. The order of the rotation and reflection does not matter, and the symmetry elements for improper rotation are the rotation axis, and either the mirror plane, the inversion point, or both.","Irrational numbers  Irrational numbers are numbers which cannot be written as a fraction, but do not have imaginary parts (explained later).  Irrational numbers often occur in geometry. For example, if we have a square which has sides of 1 meter, the distance between opposite corners is the square root of two, which equals 1.414213 ... . This is an irrational number. Mathematicians have proved that the square root of",-9.583505630493164,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Myths The word Universe comes from the Old French word Univers, which comes from the Latin word universum. The Latin word was used by Cicero and later Latin authors in many of the same senses as the modern English word is used.  A different interpretation (way to interpret) of unvorsum is ""everything rotated as one"" or ""everything rotated by one"". This refers to an early Greek model of the Universe. In that model, al",3,-6.613061428070068,True,rotation | the | and | matter | for | are,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,2.9704442024230957,2,False,,the | and | point | not | for | are | either,rotation | the | and | matter | for | are
train_remaining150,163,,"What is power density in the context of energy systems, and how does it differ between renewable and non-renewable energy sources?",B,"Power density is a measure of the amount of power obtained per unit of Earth surface area used by a specific energy system, including all supporting infrastructure, manufacturing, mining of fuel (if applicable) and decommissioning. Fossil fuels and nuclear power have high power density, which means large power can be drawn from power plants occupying relatively small areas. Renewable energy sources have power density at least three orders of magnitude smaller and, for the same energy output, they need to occupy accordingly larger areas.","Supply  We often say there are two sorts of natural resources: renewable resources and non-renewable resources. A renewable resource is one that can be used again and again. For example, soil, sunlight and water are renewable resources. However, in some circumstances, even water is not renewable easily. Wood is a renewable resource, but it takes time to renew, and in some places, people use the land for something els",0.1400091052055359,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Supply  We often say there are two sorts of natural resources: renewable resources and non-renewable resources. A renewable resource is one that can be used again and again. For example, soil, sunlight and water are renewable resources. However, in some circumstances, even water is not renewable easily. Wood is a renewable resource, but it takes time to renew, and in some places, people use the land for something els",1,0.1400091052055359,True,the | energy | and | can | renewable | sources | for,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,the | energy | and | can | renewable | sources | for,the | energy | and | can | renewable | sources | for
train_remaining150,166,,What is explicit symmetry breaking in theoretical physics?,B,"Explicit symmetry breaking is the breaking of a symmetry of a theory by terms in its defining equations of motion that do not respect the symmetry, usually in situations where these symmetry-breaking terms are small, so that the symmetry is approximately respected by the theory.","Relativity theory  Special relativity   In 1905, Einstein's special theory of relativity explained the accuracy of both Maxwell's electromagnetic field and Galilean relativity by stating that the field's speed is absolute—a universal constant—whereas both space and time are local phenomena relative to the object's energy.  Thus, an object in relative motion shortens along the direction of its momentum (Lorentz contra",-9.248513221740723,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"By converging space and time and presuming both relative to the energy density in the vicinity, and by setting the only constant or absolute as not even mass but as light speed in a vacuum, general relativity revealed the natural world's previously unimagined balance and symmetry. Every object is always moving at light speed along a straight line—its equivalent, on a curved surface, called geodesic or worldline—the o",2,-4.304257392883301,True,symmetry | the | its | not,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,4.944255828857422,1,False,,the | theory | its | motion | not | are,symmetry | the | its | not
train_remaining150,167,,What is the role of the Higgs boson in the Standard Model?,D,"The Higgs boson is responsible for giving mass to all the elementary particles, except the photon and gluon, in the Standard Model.","Hydrogen is a chemical element at the start of the periodic table. It has the symbol H and atomic number 1. It also has a standard atomic weight of 1.008, which makes it the lightest element in the periodic table.  Hydrogen is the most common chemical element in the Universe, making up 75% of all normal (baryonic) matter (by mass). Most stars are made of mostly hydrogen. Hydrogen's most common isotope has one proton ",-10.493063926696777,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"(In versions of quantum field theory that include supersymmetry (SUSY), each boson has a corresponding fermion, and vice versa.  That is, each energy particle has a corresponding matter particle, and each matter particle has a corresponding energy particle, yet the unobservable partner is more massive and thus super.  These superpartners might seem an extravagant prediction, yet many theorists and experimentalists fa",3,-1.16975736618042,True,the | boson | mass | and | standard | model,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,9.323306560516357,2,False,,the | for | mass | all | and | standard,the | boson | mass | and | standard | model
train_remaining150,168,,What is Lorentz symmetry or Lorentz invariance in relativistic physics?,E,Lorentz symmetry or Lorentz invariance is an equivalence of observation or observational symmetry due to special relativity implying that the laws of physics stay the same for all observers that are moving with respect to one another within an inertial frame.,"The weight of matter depends on the strength of gravity. The mass of matter does not. The mass of an object is the same everywhere. Matter has invariant mass assuming it is not traveling at a relativistic speed with respect to an observer. According to Einstein’s theory of special relativity, the relativistic mass (apparent mass with respect to an observer) of an object or particle with rest mass m0 increases with it",-0.6518032550811768,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"The weight of matter depends on the strength of gravity. The mass of matter does not. The mass of an object is the same everywhere. Matter has invariant mass assuming it is not traveling at a relativistic speed with respect to an observer. According to Einstein’s theory of special relativity, the relativistic mass (apparent mass with respect to an observer) of an object or particle with rest mass m0 increases with it",1,-0.6518032550811768,True,lorentz | special | relativity | the | same | for | all | are,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,lorentz | special | relativity | the | same | for | all | are,lorentz | special | relativity | the | same | for | all | are
train_remaining150,169,,What is the significance of Baryon Acoustic Oscillations (BAOs) in the study of the universe?,A,"BAOs establish a preferred length scale for baryons, which can be used to detect a subtle preference for pairs of galaxies to be separated by 147 Mpc, compared to those separated by 130-160 Mpc.","A popular theory of cosmology is called the Big Bang. According to the Big Bang theory, the universe was formed 15 billion years ago, in what is called a ""gravitational singularity"". This singularity was small, dense, and very hot. According to this theory, all of the matter that we know today came out of this point.  Einstein himself did not have the idea of a ""black hole"", but later scientists used this name for an",-9.282257080078125,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Gravitational wave astronomy  Gravitational wave astronomy is the study of the Universe in the gravitational wave spectrum.  So far, all astronomy that has been done has used the electromagnetic spectrum.  Gravitational waves are ripples in spacetime emitted by very dense objects changing shape, which include white dwarves, neutron stars and black holes.  Because no one has been able to detect gravitational waves dir",4,-6.4541473388671875,False,detect,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,2.8281097412109375,3,False,,for | can,detect
train_remaining150,171,,What are permutation-inversion groups?,E,"Permutation-inversion groups are groups of symmetry operations that are energetically feasible permutations of identical nuclei or inversion with respect to the center of mass, or a combination of both.","A column of elements down the table is called a group. There are 18 groups in the standard periodic table.  Each group has a number: from 1 to 18. Elements in a group have electrons arranged in similar ways, according to the number of valency electrons, which gives them similar chemical properties (they behave in similar ways).  For example, group 18 is known as the noble gases because they are all gases and they do ",-7.993681907653809,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Multiplication between numbers is said to be commutative—when the order of the numbers does not influence the value of the product. This is true for the integers (whole numbers), e.g. 4 × 6 is the same as 6 × 4, and also for the rational numbers (fractions), and for all the other real numbers (representable as a field in the continuous line), and also for complex numbers (numbers representable as a field in the plane",4,-7.341689109802246,False,the,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.6519927978515625,3,False,,groups | are | the,the
train_remaining150,172,,What is the relationship between dielectric loss and the transparency of a material?,B,"Dielectric loss in a material can cause absorption, which can reduce the material's transparency at higher frequencies.","DCPIP (its full name is 2,6-dichlorophenolindophenol) is a blue chemical used as a dye because when it is oxidized it is blue.  Once DCPIP is reduced (by addition of electrons) it does not have a color anymore. This reaction can be reversed, and the colourless DCPIP will turn blue again, when it is oxidized.  Purpose  DCPIP is often used to measure the electron transport chain in plants. It has a higher redox potenti",-11.050758361816406,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Finally, a photon has a property called spin. Spin is related to light's circular polarization.  Photon interactions with matter Light is often created or absorbed when an electron gains or loses energy. This energy can be in the form of heat, kinetic energy, or other form. For example, an incandescent light bulb uses heat. The increase of energy can push an electron up one level in a shell called a ""valence"". This m",5,-9.182499885559082,True,can | the | higher,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,1.8682584762573242,4,False,,can | cause | reduce | the | higher,can | the | higher
train_remaining150,173,,What is the purpose of measuring the Larmor precession fields at about 100 microtesla with highly sensitive superconducting quantum interference devices (SQUIDs) in ultra-low field MRI?,C,"To obtain sufficient signal quality in the microtesla-to-millitesla range, where MRI has been demonstrated recently.","(In versions of quantum field theory that include supersymmetry (SUSY), each boson has a corresponding fermion, and vice versa.  That is, each energy particle has a corresponding matter particle, and each matter particle has a corresponding energy particle, yet the unobservable partner is more massive and thus super.  These superpartners might seem an extravagant prediction, yet many theorists and experimentalists fa",-9.777512550354004,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Quantum realm  Strange mechanics   By the 1920s, to probe the operating of the electromagnetic field at minuscule scales of space and time, quantum mechanics (QM) was developed. Yet electrons—the matter particles that interact with the photons that are the electromagnetic field's force carriers—would appear to defy mechanical principles altogether. None could predict a quantum particle's location from moment to momen",4,-8.891338348388672,False,the | range,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.886174201965332,3,False,,the,the | range
train_remaining150,175,,What is a magnetic monopole in particle physics?,E,"A hypothetical elementary particle that is an isolated magnet with only one magnetic pole, either a north pole or a south pole.","Every electron has one of two opposite spins. We can think of one as turning to the right, and the other as turning to the left. If every electron is paired with an electron with the opposite spin in the same orbital, the magnetic moments will cancel out to zero. Atoms like this are called diamagnetic. They are only weakly repelled by a magnetic field.  However, if some electrons are not paired, the atom will have a ",-5.461658000946045,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Photons and the electromagnetic force In particle physics, photons are responsible for electromagnetic force. Electromagnetism is an idea that combines electricity with magnetism. One common way that we experience electromagnetism in our daily lives is light, which is caused by electromagnetism. Electromagnetism is also responsible for charge, which is the reason that you can not push your hand through a table. Since",4,-2.9433579444885254,True,elementary | particle | magnet | one | magnetic,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,2.5183000564575195,3,False,,magnet | only | one | magnetic,elementary | particle | magnet | one | magnetic
